fecha,HORA declarada,OperadOR,Pais_Accidente,Cantidad de rutas,all_aboard,cantidad de fallecidos,Cause,Cause_Category,desconocido,errores_humanos,fallas_gestion_trafico,fallos_equipos,problemas_disenio,problemas_fabricacion,problemas_mantenimiento,problemas_meteorologicos
1977-01-13,06:36:00,Japan Air Lines,United States,1,5,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1977-01-13,18:14:00,Aeroflot,Russia,2,90,90,"['engine', 'exploded', 'fire', 'land']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1977-01-14,00:00:00,Northern Thunderbird Air Ltd.,Canada,2,12,12,"['approach', 'mountain']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1977-01-15,09:05:00,Skyline Sweden,Sweden,1,22,22,"['engines', 'icing', 'power', 'stall', 'system']",fallos_equipos;problemas_meteorologicos;problemas_mantenimiento;fallos_equipos;fallos_equipos,0,0,0,1,0,0,1,1
1977-01-20,00:00:00,North Canada Air,Canada,1,2,1,['stalled'],fallos_equipos,0,0,0,1,0,0,0,0
1977-02-11,00:00:00,Ceskoslovenské Aerolinie,Slovakia,1,5,4,"['failure', 'land', 'prescribed', 'weather']",fallos_equipos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1977-02-15,23:17:00,Aeroflot,Russia,1,98,77,"['approach', 'climb', 'failure', 'premature', 'proper', 'stall', 'stalled']",errores_humanos;problemas_disenio;fallos_equipos;errores_humanos;errores_humanos;fallos_equipos;fallos_equipos,0,1,0,1,1,0,0,0
1977-02-28,00:00:00,Survair,Canada,1,10,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1977-03-01,00:00:00,Alyemda,Yemen,1,21,19,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1977-03-03,15:00:00,Military - Italian Air Force,Italia,1,44,44,"['airport', 'cloud', 'mountain']",fallas_gestion_trafico;problemas_meteorologicos;errores_humanos,0,1,1,0,0,0,0,1
1977-03-04,03:35:00,Overseas National Airways,Niger,1,4,2,"['approach', 'land']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1977-03-27,17:07:00,Pan American World Airways / KLM,spain,1,644,583,"['airport', 'blamed', 'fog', 'takeoff', 'training']",fallas_gestion_trafico;errores_humanos;problemas_meteorologicos;errores_humanos,0,1,1,0,0,0,0,1
1977-03-29,00:00:00,Merpati Nusantara Airlines,Indonesia,1,23,15,"['climb', 'mountain', 'power', 'stalled', 'trees']",problemas_disenio;errores_humanos;problemas_mantenimiento;fallos_equipos;problemas_meteorologicos,0,1,0,1,1,0,1,1
1977-03-30,08:39:00,Aeroflot,Russia,1,27,8,"['approach', 'broke', 'engine', 'failed', 'fire', 'fog', 'visibility', 'visual', 'wing']",errores_humanos;problemas_mantenimiento;fallos_equipos;fallos_equipos;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_disenio,0,1,0,1,1,0,1,1
1977-04-04,16:19:00,Southern Airways,United States,1,85,62,"['broken', 'engine', 'engines', 'exploded', 'failure', 'hail', 'landed', 'power', 'thunderstorm', 'thunderstorms', 'weather']",problemas_mantenimiento;fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_mantenimiento;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,1,1
1977-04-10,00:00:00,El Venado,Colombia,1,35,35,['mountains'],errores_humanos,0,1,0,0,0,0,0,0
1977-04-19,00:00:00,Military - Soviet Air Force,Estonia,1,21,21,"['land', 'snow', 'visibility']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-04-27,00:00:00,Aviateca,Guatemala,1,28,28,"['engine', 'error', 'failure', 'lack', 'pressure']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1977-05-10,20:30:00,Military - Israel Air Force,Jordan,1,54,54,"['error', 'exploded']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1977-05-13,08:45:00,LOT Polish Airlines,Lebanon,1,9,9,"['land', 'power', 'trees']",errores_humanos;problemas_mantenimiento;problemas_meteorologicos,0,1,0,0,0,0,1,1
1977-05-14,09:33:00,IAS Cargo,Zambia,1,6,6,"['design', 'fatigue', 'inadequate', 'inspection', 'procedures', 'structure']",problemas_disenio;problemas_disenio;errores_humanos;problemas_mantenimiento;errores_humanos;problemas_disenio,0,1,0,0,1,0,1,0
1977-05-16,17:35:00,New  York Helicopter,United States,1,25,4,"['collapsed', 'failure', 'fatigue', 'gear', 'landing']",problemas_disenio;fallos_equipos;problemas_disenio;fallos_equipos;errores_humanos,0,1,0,1,1,0,0,0
1977-05-27,08:45:00,Aeroflot,Cuba,1,69,67,"['land', 'power']",errores_humanos;problemas_mantenimiento,0,1,0,0,0,0,1,0
1977-06-03,00:00:00,Military - Brazilian Air Force,Brazil,1,18,18,unknown,,0,0,0,0,0,0,0,0
1977-06-20,00:00:00,Fuerza Aérea Uruguaya,Uruguay,1,15,12,"['approach', 'trees']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-06-21,22:30:00,Military - U.S. Navy,United States,1,16,16,['exploded'],fallos_equipos,0,0,0,1,0,0,0,0
1977-07-06,23:30:00,Fleming International Airways,United States,1,3,3,"['engine', 'failed', 'inadequate', 'inspection', 'maintenance', 'power', 'procedures']",fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento;problemas_mantenimiento;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1977-07-08,00:00:00,Aeroflot,Ukraine,1,7,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1977-07-14,12:30:00,Military - Angolan Air Force,Angola,1,30,30,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1977-07-20,00:00:00,Aeroflot,Russia,1,40,40,"['stalled', 'trees']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1977-07-20,17:30:00,Ethiopian Airlines,Ethiopia,1,5,5,"['rain', 'visibility', 'weather']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1977-07-24,19:00:00,Military - Chilean Air Force,Chile,1,82,38,"['land', 'night', 'rain']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-07-25,08:00:00,Military - Honduran Air Force,Honduras,1,40,25,"['engine', 'exploded', 'mountainous']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1977-08-01,12:36:00,Private KNBC Los Angeles,United States,1,2,2,"['fire', 'fuel', 'power', 'shot']",fallos_equipos;problemas_mantenimiento;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1977-08-20,21:06:00,Monarch Aviation,Costa Rica,1,3,3,"['burned', 'trees']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1977-08-25,05:40:00,Island Airways,United States,1,2,2,"['failure', 'maintain', 'stalled']",fallos_equipos;problemas_mantenimiento;fallos_equipos,0,0,0,1,0,0,1,0
1977-09-02,08:38:00,Transmeridian Air Cargo,China,1,4,4,"['engine', 'failed', 'failure', 'fire', 'fuel', 'system', 'wing']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;problemas_mantenimiento;fallos_equipos;problemas_disenio,0,0,0,1,1,0,1,0
1977-09-04,00:00:00,Servicios Aereos Nacionales Airways,Ecuador,1,33,33,"['mountain', 'mountains', 'weather']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-09-06,14:52:00,Alaska Aeronautical Industries,United States,1,13,13,"['failure', 'navigation', 'navigational', 'procedures', 'proper', 'wreckage']",fallos_equipos;fallas_gestion_trafico;fallas_gestion_trafico;errores_humanos;errores_humanos;fallos_equipos,0,1,1,1,0,0,0,0
1977-09-08,00:00:00,Burma Airways,Myanmar,1,19,19,['unknown'],desconocido,1,0,0,0,0,0,0,0
1977-09-12,00:12:00,Safe Air Cargo,United States,1,4,4,"['engine', 'takeoff', 'trees']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1977-09-14,23:48:00,Military - U.S. Air Force,United States,1,20,20,"['fatigue', 'mountain']",problemas_disenio;errores_humanos,0,1,0,0,1,0,0,0
1977-09-22,16:59:00,Malev Hungarian Airlines,Romania,1,53,29,['power'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1977-09-27,00:00:00,Japan Air Lines,Malaysia,1,79,34,"['approach', 'error', 'thunderstorm']",errores_humanos;fallos_equipos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1977-10-20,18:52:00,L & J Company,United States,1,26,6,"['engine', 'engines', 'fuel', 'improper', 'inattention', 'land', 'landing', 'malfunction', 'trees']",fallos_equipos;fallos_equipos;problemas_mantenimiento;errores_humanos;errores_humanos;errores_humanos;errores_humanos;fallos_equipos;problemas_meteorologicos,0,1,0,1,0,0,1,1
1977-10-21,10:30:00,Military - U.S. Marine Corps,Philippines,1,37,24,"['engines', 'power', 'system']",fallos_equipos;problemas_mantenimiento;fallos_equipos,0,0,0,1,0,0,1,0
1977-11-03,00:00:00,Servicios Aereos Martinez Leon,Mexico,1,13,13,"['approach', 'burned', 'exploded']",errores_humanos;fallos_equipos;fallos_equipos,0,1,0,1,0,0,0,0
1977-11-19,04:12:00,Ethiopian Airlines,Italia,1,5,5,"['failed', 'trees']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1977-11-19,21:48:00,TAP (Air Portugal),Portugal,2,164,131,"['cliff', 'landed', 'landing', 'rain', 'wind', 'winds']",errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-11-21,10:04:00,Austral Lineas Aeras (Argentina),Argentina,1,79,46,"['approach', 'error', 'landing', 'procedural', 'procedure']",errores_humanos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1977-11-26,02:30:00,Military - French Air Force,France,1,32,32,"['fog', 'mountains', 'weather']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1977-12-02,00:00:00,Balkan Bulgarian Airlines,Lebanon,1,165,59,"['airport', 'fog', 'fuel', 'land']",fallas_gestion_trafico;problemas_meteorologicos;problemas_mantenimiento;errores_humanos,0,1,1,0,0,0,1,1
1977-12-04,20:36:00,Malaysia Airlines,Malaysia,2,100,100,"['hijacking', 'shot']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1977-12-08,12:00:00,Petroleum Helicopter,United States,1,19,17,['failed'],fallos_equipos,0,0,0,1,0,0,0,0
1977-12-09,19:25:00,Aeroflot,Russia,1,23,17,['night'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1977-12-11,11:20:00,Military - U.S. Navy,spain,1,13,13,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1977-12-13,19:22:00,"National Jet Services Inc.,  (Air Indiana)",United States,1,29,29,"['fog', 'improperly', 'rain', 'takeoff', 'wing']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,0,1
1977-12-18,01:38:00,United Air Lines,United States,1,3,3,"['approach', 'communication', 'electrical', 'failure', 'mountain', 'prescribed', 'procedures', 'system']",errores_humanos;fallas_gestion_trafico;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;fallos_equipos,0,1,1,1,0,0,0,0
1977-12-18,20:14:00,SATA,Portugal,1,57,36,"['approach', 'error']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1977-12-19,07:48:00,Vieques Air Link,United States,1,10,5,"['fuel', 'inadequate', 'landing']",problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,0,0,0,1,0
1977-12-24,00:00:00,Valley Air Service,The Netherlands,2,10,10,unknown,,0,0,0,0,0,0,0,0
1977-12-29,00:00:00,Servicios Aereos Nacionales,Ecuador,1,24,24,['landing'],errores_humanos,0,1,0,0,0,0,0,0
1978-01-01,20:41:00,Air India,India,2,213,213,"['awareness', 'exploded']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1978-01-27,13:55:00,SADELCA,Colombia,1,14,14,"['fog', 'mountain']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1978-01-31,00:00:00,TABA,Brazil,1,14,2,['takeoff'],,0,0,0,0,0,0,0,0
1978-02-10,11:20:00,Uruguayan Air Force,Uruguay,1,44,44,"['airport', 'engine', 'failure', 'landing']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1978-02-10,16:50:00,Columbia Pacific Airlines,United States,1,17,17,"['error', 'failure', 'stall', 'system']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1978-02-11,12:55:00,Pacific Western Airlines,Canada,2,49,42,"['approach', 'burned', 'error', 'hydraulic', 'power', 'snow']",errores_humanos;fallos_equipos;fallos_equipos;fallos_equipos;problemas_mantenimiento;problemas_meteorologicos,0,1,0,1,0,0,1,1
1978-02-28,10:30:00,Security Air,United States,1,7,7,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1978-03-01,09:25:00,Continental Airlines,United States,2,200,2,"['failed', 'failure', 'fire', 'gear', 'landing', 'takeoff', 'wing']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,0,0
1978-03-02,12:43:00,Nigeria Airways,Nigeria,1,18,18,"['collision', 'error']",fallos_equipos,0,0,0,1,0,0,0,0
1978-03-03,00:00:00,LAV - Linea Aeropostal Venezolana,Venezuela,1,47,47,"['failure', 'instrument', 'takeoff']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1978-03-16,13:00:00,Balkan Bulgarian Airlines,Bulgaria,1,73,73,"['climb', 'takeoff']",problemas_disenio,0,0,0,0,1,0,0,0
1978-03-22,20:42:00,Lake Havasu Air,United States,1,6,6,"['fog', 'mountain', 'weather']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1978-03-25,06:55:00,Burma Airways,Myanmar,1,48,48,['explosion'],,0,0,0,0,0,0,0,0
1978-04-04,23:20:00,Air Logistics,United States,1,6,3,"['land', 'stalled']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1978-04-05,16:45:00,Antilles Air,United States,1,9,2,"['fuel', 'landing']",problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,0
1978-04-20,22:17:00,Korean Airlines,Russia,1,109,2,['landing'],errores_humanos,0,1,0,0,0,0,0,0
1978-04-29,00:00:00,LAC Colombia,Colombia,1,12,8,['unknown'],desconocido,1,0,0,0,0,0,0,0
1978-05-08,21:20:00,National Airlines,United States,1,58,3,"['airport', 'approach', 'failure', 'instrument', 'landed', 'night', 'weather']",fallas_gestion_trafico;errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1978-05-19,13:32:00,Aeroflot,Russia,1,134,4,"['engines', 'fuel']",fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1978-06-23,00:00:00,Gander Aviation,Canada,1,10,10,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1978-06-26,00:00:00,Helikopter Service,Norway,1,18,18,['unknown'],desconocido,1,0,0,0,0,0,0,0
1978-06-26,08:08:00,Air Canada,Canada,1,107,2,"['engine', 'failed', 'gear', 'takeoff']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1978-08-14,00:00:00,Aeropeca,Bolivia,1,18,18,"['mountain', 'navigational', 'weather']",errores_humanos;fallas_gestion_trafico;problemas_meteorologicos,0,1,1,0,0,0,0,1
1978-08-26,00:00:00,Burma Airways,Myanmar,1,14,14,['unknown'],desconocido,1,0,0,0,0,0,0,0
1978-08-30,07:47:00,Las Vegas Airlines,United States,1,10,10,['takeoff'],,0,0,0,0,0,0,0,0
1978-09-03,00:00:00,Air Guinee,Guinea,1,17,15,['unknown'],desconocido,1,0,0,0,0,0,0,0
1978-09-03,00:00:00,AirWest Airlines,Canada,2,13,11,"['approach', 'failure', 'system', 'wing']",errores_humanos;fallos_equipos;fallos_equipos;problemas_disenio,0,1,0,1,1,0,0,0
1978-09-03,17:30:00,Air Rhodesia,in,1,56,38,"['airport', 'broke', 'fire', 'landed', 'landing', 'wing']",fallas_gestion_trafico;problemas_mantenimiento;fallos_equipos;errores_humanos;errores_humanos;problemas_disenio,0,1,1,1,1,0,1,0
1978-09-09,14:47:00,Temesco Helicopter - Air Taxi,United States,1,3,3,['failure'],fallos_equipos,0,0,0,1,0,0,0,0
1978-09-09,00:00:00,Lineas Areas del Centro,Mexico,1,21,18,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1978-09-13,11:30:00,Alaska Travel,United States,1,6,6,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1978-09-14,14:50:00,Philippine Air Force,Philippines,1,28,21,"['land', 'lightning', 'rain', 'thunderstorms', 'wind']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1978-09-25,09:02:00,Pacific Southwest Airlines / Private,United States,1,137,137,"['collision', 'failed', 'fatigue', 'land', 'night', 'practice']",fallos_equipos;problemas_disenio;errores_humanos;problemas_meteorologicos;errores_humanos,0,1,0,1,1,0,0,1
1978-10-03,00:00:00,Military - Finish Air Force,Finland,1,15,15,"['engines', 'stalled']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1978-10-03,00:00:00,Burma Airways,Myanmar,1,44,2,"['engines', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1978-10-06,00:00:00,Military - US Navy,Chile,1,18,18,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1978-10-07,00:00:00,Aeroflot,Russia,1,38,38,"['engine', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1978-10-08,09:25:00,Era Helicopter - Air Taxi,United States,1,7,2,"['failed', 'system']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1978-10-22,00:00:00,Solomon Islands Airlines,Solomon Islands,1,11,11,unknown,,0,0,0,0,0,0,0,0
1978-10-23,19:41:00,Aeroflot,Russia,1,26,26,"['engine', 'icing']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1978-11-05,00:00:00,Nile Delta Air Services,Egypt,1,18,18,['unknown'],desconocido,1,0,0,0,0,0,0,0
1978-11-15,23:30:00,Loftleidir Icelandic Airlines,Sri Lanka Sri Lanka,1,262,183,"['approach', 'lack', 'land', 'procedures', 'rain', 'system']",errores_humanos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos;fallos_equipos,0,1,0,1,0,0,0,1
1978-11-18,00:00:00,Air Guadeloupe,United Kingdom,1,20,15,"['rain', 'wind', 'wing']",problemas_meteorologicos;problemas_meteorologicos;problemas_disenio,0,0,0,0,1,0,0,1
1978-11-19,11:00:00,Military - Indian Air Force,India,1,77,77,"['burned', 'engine', 'failure', 'mountain']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1978-11-21,00:00:00,Aereo el Venado,Venezuela,1,27,27,['mountains'],errores_humanos,0,1,0,0,0,0,0,0
1978-11-25,15:55:00,Tyee Airlines,United States,1,5,5,"['fog', 'rain', 'weather']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1978-12-04,19:45:00,Rocky Mountain Airways,Japan,1,22,2,"['icing', 'maintain', 'mountain']",problemas_meteorologicos;problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,1
1978-12-16,00:00:00,Air 70,Italia,1,10,10,unknown,,0,0,0,0,0,0,0,0
1978-12-17,00:00:00,Indian Airlines,India,1,132,1,"['climb', 'maintenance', 'takeoff']",problemas_disenio;problemas_mantenimiento,0,0,0,0,1,0,1,0
1978-12-23,00:39:00,Alitalia,Italia,2,129,108,"['approach', 'landing', 'procedures', 'visual']",errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1978-12-28,18:15:00,United Air Lines,United States,1,189,10,"['failure', 'fuel', 'gear', 'landing']",fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos,0,1,0,1,0,0,1,0
1979-01-15,13:05:00,Aeroflot,Russia,1,13,13,"['approach', 'clouds', 'icing', 'system']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos;fallos_equipos,0,1,0,1,0,0,0,1
1979-01-24,19:40:00,Air Algerie,Algeria,1,23,14,"['approach', 'coordination', 'error', 'fatigue', 'faulty', 'lack', 'procedure', 'proper']",errores_humanos;fallas_gestion_trafico;fallos_equipos;problemas_disenio;problemas_mantenimiento;errores_humanos;errores_humanos;errores_humanos,0,1,1,1,1,0,1,0
1979-01-27,17:26:00,Air Rouergue,France,1,6,5,"['error', 'failure', 'inadequate', 'mountain', 'prescribed']",fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1979-01-30,00:00:00,Varig,Japan,1,6,6,"['airport', 'blamed']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1979-02-08,00:00:00,TAM Lineas Aéreas Regional,Brazil,1,18,18,['trees'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1979-02-12,17:00:00,Air Rhodesia,Kenya,1,59,59,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1979-02-12,13:00:00,Allegheny Airlines,United States,1,25,2,"['snow', 'wing']",problemas_meteorologicos;problemas_disenio,0,0,0,0,1,0,0,1
1979-02-17,13:05:00,Air New Zealand,New Zealand,1,4,2,"['approach', 'failed', 'visibility', 'visual']",errores_humanos;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1979-02-19,00:00:00,Ethiopian Airlines,Ethiopia,1,5,5,"['bomb', 'exploded']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1979-03-01,15:04:00,Universal Airways,United States,1,8,8,"['failed', 'improper', 'improperly', 'inadequate', 'maintain', 'procedures', 'takeoff', 'training']",fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,1,0,0,1,0
1979-03-10,17:52:00,Swift Aire Lines Inc.,United States,1,7,3,"['airport', 'engine', 'failed', 'power', 'pressure', 'procedure']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos,0,1,1,1,0,0,1,0
1979-03-14,08:52:00,CAAC,China,1,12,12,['unknown'],desconocido,1,0,0,0,0,0,0,0
1979-03-14,23:40:00,Alia Royal Jordanian Airlines,Qatar,1,64,45,"['fire', 'fuel', 'gear', 'landed', 'landing', 'thunderstorms']",fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,1,1
1979-03-17,19:44:00,Aeroflot,Russia,1,119,58,"['fog', 'rain']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1979-03-26,00:00:00,Interflug,Angola,1,10,10,"['broke', 'engine', 'fire', 'takeoff']",problemas_mantenimiento;fallos_equipos;fallos_equipos,0,0,0,1,0,0,1,0
